id;city;title;kinds;category_kind;description;opening_hours;source;auto_environment;auto_confidence;auto_reason;review_priority;manual_environment
kudago:575;Москва;Римско-католический Кафедральный собор Непорочного Зачатия Пресвятой Девы Марии;attractions,concert-hall;museum;Действующий католический собор на Малой Грузинской — произведение готической архитектуры. Некоторые называют это место островком Европы в центре Москвы. Благотворительный фонд «Искусство добра» регулярно проводит здесь концерты органной, камерой и симфонической музыки.;;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:30213;Москва;Семейный парк «Волшебная страна»;amusement,kids,suburb;walk;Повесть Александра Волкова «Волшебник изумрудного города» подарила многим детям веру в чудеса. Теперь у этих детей появились свои дети — можно всем вместе отправиться в семейный парк «Волшебная страна», в котором живут любимые герои.;ежедневно 10:00–19:00;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:5129;Москва;детский парк «Усадьба Трубецких в Хамовниках»;kids,park,attractions;walk;Детский парк «Усадьба Трубецких в Хамовниках» предлагает посетителям не только активный отдых на природе, но и познавательные экскурсии в поместье. Здесь можно посетить зоопарк, биологическую теплицу, научиться кататься на лошади, а также принять участие в конкурсах и соревнованиях для всей семьи.;ежедневно 9:00–21:00;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:7285;Москва;усадьба Быково;palace,attractions,homesteads,church;location;Одна из красивейших усадеб столицы. Время её основания приходится на вторую половину XVII века. К созданию этого архитектурного памятника приложил руку бывший московский генерал-губернатор, фаворит Екатерины II Михаил Измайлов. Свою резиденцию он выстроил в масонском стиле, поскольку состоял в числе адептов этого ордена.;;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:2717;Москва;усадьба Дубровицы;attractions,suburb,homesteads;walk;Эта живописная усадьба, которая находится под Подольском, известна благодаря церкви Знамения Пресвятой Богородицы, которая является действующим храмом.;ежедневно 8:00–17:30;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:1085;Москва;усадьба Кусково;kids,museums,homesteads;museum;Одно из самых романтичных мест в Москве — усадьба Кусково. В своё время её называли Подмосковным Версалем, настолько она напоминала своей красотой сад французских королей.;ср–вс 10:00–18:00;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:1564;Москва;этнографический парк «ЭТНОМИР»;amusement,kids,park,attractions,sights,suburb;walk;Чтобы путешествовать по миру, необязательно уезжать далеко от дома. Всего в 90 километрах от Москвы раскинулся огромный культурно-образовательный центр и этнографический парк «ЭТНОМИР» — территория для познавательных прогулок, творчества и развлечений. Сюда приезжают отдыхать и знакомиться с традициями разных стран мира.;ежедневно 9:00–21:00;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:33914;Нижний Новгород;Арзамас и Ичалковский бор: культурные сокровища и подземные пещеры за один уик-энд;park,suburb,prirodnyj-zapovednik;walk;Двухдневный маршрут для тех, кто любит разнообразие и хочет интересно отдохнуть в разгар бабьего лета. Вас ждёт Арзамас, красивейший уездный город региона, а также катание на конях-тяжеловозах, прогулка по осеннему лесу и спуск в живописные пещеры.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:20656;Нижний Новгород;База отдыха «Живые родники»;suburb;walk;Гостей базы отдыха ждут живописные пейзажи, целебные родники, потрясающая рыбалка, настоящие боярские терема, прогулки на лошадях, активные игры и другие развлечения, которые помогут отвлечься от городской суеты, забыть о проблемах и избавиться от стресса.;;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:35124;Нижний Новгород;Городец: чем заняться и что посмотреть;suburb;walk;Сказочный Городец — провинциальный городок в Нижегородской области. Его история насчитывает уже более восьми с половиной веков, и за это время он прославился на всю страну своими промыслами: жбанниковской глиняной игрушкой, самобытной городецкой росписью и, конечно, печатными пряниками.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:20654;Нижний Новгород;Загородный клуб «Ранчо 636»;inn,suburb;walk;Гостей базы отдыха ждут свежий воздух, упоительный запах сосен, прекрасные виды, множество развлечений на любой вкус и различные варианты размещения. К услугам отдыхающих — баня, солярий, тренажёрный зал, массажный салон, теннисный корт, ночной клуб с караоке и многое другое.;ежедневно весь день;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:4540;Нижний Новгород;Керженский заповедник;park,attractions,animal-shelters,suburb;walk;Керженский природный заповедник площадью почти 47 тысяч га — уникальная биосферная территория, находящаяся под особой охраной государства. Посетить заповедник, который находится в Нижегородской области, можно только в составе экскурсионной группы.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:4149;Нижний Новгород;Нижегородский кремль;museums,attractions;museum;Военно-инженерное сооружение начала XVI века является символом Нижнего Новгорода и его главной достопримечательностью.;ежедневно 10:00–19:00 (касса: ежедневно 10:00–18:00);kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:20649;Нижний Новгород;Парк приключений «Экстримлэнд»;amusement,park,suburb,recreation;walk;Царство активного отдыха и новых эмоций. На одной территории собраны все возможные виды развлечений, традиционных и не очень: скалодромы, квадроциклы, высотный город, троллеи, лучно-арбалетный тир, зорбинг, катапульта и многое другое — всё это ждёт гостей уникального приключенческого парка.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:4537;Нижний Новгород;Сормовский парк;amusement,kids,park,attractions,suburb,recreation;walk;Сормовский парк — это реализация мечты о зелёной зоне отдыха в черте мегаполиса. Беговые дорожки, аттракционы, зоопарк, картинг, озеро с беседками и баней, каток — здесь есть всё для отдыха с семьёй или друзьями.;ежедневно 10:00–22:00;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:4193;Нижний Новгород;Усадьба Рукавишниковых;museums,attractions;museum;Усадьба Рукавишниковых является объектом культурного наследия регионального значения. Гостей усадьбы ждёт встреча с историческими выставками и знакомство с архитектурными особенностями здания и его уникальными интерьерами.;вт–вс 10:00–20:00;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:21170;Нижний Новгород;озеро Светлояр;suburb,recreation;walk;Одно из самых загадочных озёр России. У него идеально правильная овальная форма, его прозрачная и чистая вода никогда не «цветёт» и может храниться в бутылке долгое время, не теряя своих свойств.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:21166;Нижний Новгород;парк «Щёлоковский хутор»;park,attractions,suburb,recreation;walk;Грандиозный ландшафтный памятник природы с озёрами, огромной лесополосой и одним из самых известных в России музеев деревянного зодчества. Сюда приезжают за тишиной, чистым воздухом, экскурсиями и великолепными видами.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:5961;Санкт-Петербург;Гатчинские гейзеры;attractions,sights,suburb;walk;Природное чудо в Гатчине: удивительные лесные гейзеры.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:259;Санкт-Петербург;Государственный музей-заповедник «Петергоф»;palace,attractions,suburb,fountain;walk;Государственный музей-заповедник «Петергоф» — легендарный дворцово-парковый ансамбль с фонтанами.;ежедневно 9:00–20:00;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:426;Санкт-Петербург;Музей-памятник «Исаакиевский собор»;museums,attractions,temple;museum;Собор Исаакия Далматского — самый большой православный храм Северной столицы и рекордсмен по количеству связанных с ним легенд.;пн, вт, чт–вс 10:00–18:00 (касса: пн, вт, чт–вс 10:00–17:30);kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:1341;Санкт-Петербург;Парк «Новая Голландия»;park,art-space,attractions,sights,recreation;museum;Новое пространство стало глотком свежего воздуха для Северной столицы. Книжный магазин, инсталляции, концертная площадка, лужайка летом, каток зимой и не только.;пн–чт 9:00–22:00, пт–вс 9:00–23:00;kudago;outdoor;0.78;outdoor kind/title signal;1;outdoor
kudago:257;Санкт-Петербург;Петропавловская крепость;museums,attractions;museum;Место, с которого начался Санкт-Петербург.;ежедневно 9:50–20:30;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:10341;Санкт-Петербург;Радоновые озёра;suburb;walk;Кристально чистая и полезная вода в Лопухинке.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:1222;Санкт-Петербург;Смольный собор;attractions,concert-hall;museum;Смольный собор находится на левом берегу Невы, где в прошлом готовили смолу, применяемую в корабельном деле. Легенда гласит, что Елизавета, дочь царя Петра I, захотела пойти в монахини и для постройки монастыря нашла самое подходящее место у реки.;пн–сб 8:00–20:00, вс 7:00–20:00;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:1214;Санкт-Петербург;Храм Спаса на Крови;museums,attractions,temple;museum;Один из красивейших храмов мира построен на месте, где пролилась кровь (отсюда и название) царя Александра II. Средства для строительства памятного собора собирались по всей России.;пн, вт, чт–вс 10:00–18:00;kudago;indoor;0.92;indoor kind/title signal;1;mixed
kudago:1;Санкт-Петербург;Эрмитаж (Зимний дворец, Главный музейный комплекс);museums;museum;Эрмитаж — один из крупнейших художественных и культурно-исторических музеев в мире. Чтобы осмотреть все его экспонаты, затрачивая хотя бы по одной минуте на каждый, понадобится более 11 лет.;вт, пт, сб 11:00–20:00, ср, чт, вс 11:00–18:00;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:918;Санкт-Петербург;Юсуповский дворец;museums,palace,attractions;museum;Этот дворец был ещё на первых изображениях петровского Петербурга. Однако своё историческое значение он получил, когда перешёл во владение дворянского знатного семейства Юсуповых. Все дворцы Петербурга с адресами, фотографиями и интересными фактами ищите на KudaGo.;ежедневно 10:00–19:30;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:8169;Сочи;Ахштырская пещера;attractions,sights,suburb;walk;Известная достопримечательность города-курорта Сочи, Ахштырская пещера, находится неподалеку от правого берега реки Мзымта в живописном Дрыхринском ущелье.;;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:9705;Сочи;Волконский дольмен, пос. Солоники;attractions,sights,suburb;walk;Волконский дольмен — уникальный исторический памятник, единственный сохранившийся в мире монолитный дольмен времен бронзового века.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:9272;Сочи;Парк культуры и отдыха;park,attractions,suburb;walk;Отдохните всей семьей в тихом и приятном месте.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:9709;Сочи;водопад Бзогу, пос. Дагомыс;attractions,sights,suburb;walk;Водопад Бзогу находится довольно далеко от популярных курортов, и раньше его навещали только опытные туристы, но в последние годы он становится все более популярным.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:9704;Сочи;водопады Макопсе, пос. Вишневка;attractions,sights,suburb;walk;В районе пос. Вишневка расположены красивейшие водопады, которые носят название «водопады Макопсе». В этом месте сливается несколько небольших рек, и каждая из них может похвастаться собственными каскадами.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:9273;Сочи;гора Фишт;attractions,suburb;walk;Одна из самых высоких и популярных среди туристов вершин в России.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:9279;Сочи;дельфинотерапия в Лазаревском;kids,suburb,recreation;walk;Дельфинотерапия как лучшее лекарство.;;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:9227;Сочи;долина реки Аше;attractions,suburb;walk;Это место также называют Изумрудной долиной — из-за того, что большинство деревьев здесь вечнозеленые.;;kudago;mixed;0.72;mixed kind/title signals;1;outdoor
kudago:9249;Сочи;кафе «Кавказ Вегас»;restaurants,suburb;food;Жареная форель — коронное блюдо этого кафе, приготовлена так, что пальчики оближешь.;ежедневно 9:00–1:00;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:9099;Сочи;кафе «Лунная дорожка»;restaurants,suburb;food;Кафе с прекраснейшим видом на море с террасы.;;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:9113;Сочи;кафе «Мери»;restaurants,suburb;food;Уютное кафе на первом этаже одноименной гостиницы в Джугбе.;;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:9733;Сочи;мини-отель «Коттедж-люкс»;inn,suburb;walk;Мини-отель «Коттедж-люкс» в поселке Нижнее Макопсе придется по душе тем, кто хочет отдохнуть среди девственной природы, одновременно пользуясь всеми благами цивилизации.;ежедневно весь день;kudago;mixed;0.72;mixed kind/title signals;1;indoor
kudago:9340;Сочи;ресторан «Поляна»;restaurants,suburb;food;Ресторан-кафе, доступный всем.;;kudago;mixed;0.72;mixed kind/title signals;1;mixed
kudago:33239;Казань;Галерея современного искусства «БИЗОN»;museums;museum;Частная арт-галерея «БИЗОN» приглашает познакомиться с многогранным и противоречивым миром современного искусства.;ежедневно 12:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7751;Казань;Детский развлекательный парк «Корстон»;kids,park,attractions;walk;В клубном отеле располагается детский игровой центр с аттракционами и сухим бассейном.;ежедневно 10:00–22:00;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:22857;Казань;Добрая столовая;restaurants;food;Название соответствует тому, что вы увидите внутри: здесь приветливый персонал, вкусная еда, а цены не то, что не кусаются, а практически встречают вас, виляя хвостом! Тем, кто хочет сэкономить, здесь очень понравится: по утрам можно отлично позавтракать, а в обед насладиться бизнес-ланчем.;пн–пт 7:30–21:00, сб, вс 8:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:8364;Казань;Дом-музей Василия Аксёнова;museums;museum;Дом знаменитого русского писателя располагается в старинном особняке на одной из центральных улиц Казани. Сейчас здесь располагается музей, мини-отель, и развлекательный комплекс «Перекресток Джаза».;вт–сб 10:00–18:00, вс 10:00–16:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7716;Казань;Дом-музей Ленина;museums;museum;Экспозиция музея представляет уникальные в своем роде мемориальные вещи, связанные с жизнью вождя пролетариата В.И. Ленина.;вт–вс 10:00–17:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7848;Казань;Казанский Государственный театр юного зрителя;theatre;museum;Первый спектакль театра юного зрителя состоялся 30 ноября 1932 года, эта дата считается днём рождения казанского ТЮЗа.;ежедневно 9:00–19:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:5279;Казань;Казанский академический русский драматический театр имени Качалова;theatre;museum;Один из крупнейших и старейших драматических театров России отпраздновал в 2021 году свое 230-летие.;начало дневных спектаклей в 11:00, вечерних в 18:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:31140;Казань;Кремлёвская набережная;attractions;location;Кремлёвская набережная — любимое место для прогулок жителей и гостей Казани в любое время года.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:4694;Казань;Литературный музей Габдуллы Тукая;museums;museum;Музей посвящен великому татарскому поэту, без которого немыслима ни татарская литература, ни современный татарский язык.;вт, ср, сб, вс 10:00–18:00, чт 13:00–21:00, пт 10:00–17:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7854;Казань;Молодёжный театр на Булаке;theatre;museum;Самый яркий молодёжный театр европейского формата в Казани заставляет зрителя по-новому взглянуть на театральное искусство.;касса: ежедневно 10:00–20:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:4693;Казань;Музей Евгения Боратынского;museums,attractions;museum;Музей посвящён выдающемуся русскому поэту пушкинской эпохи, мастеру элегии и философской лирики.;вт, ср, сб, вс 10:00–18:00, чт 12:00–20:00, пт 10:00–17:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4638;Казань;Музей естественной истории Татарстана;museums;museum;Музей естественной истории – научно-образовательное учреждение и информационный центр, где собраны данные о геологической истории Татарстана, его ископаемых, животном и растительном мире, а также о минерально-сырьевых ресурсах.;вт–чт, сб, вс 10:00–18:00, пт 11:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4698;Казань;Музей изобразительных искусств Республики Татарстан;museums;museum;Государственный музей изобразительных искусств Республики Татарстан — один из крупнейших и известнейших художественных музеев России.;вт, ср, пт–вс 10:00–18:00, чт 10:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4678;Казань;Музей пожарной охраны;kids,museums;museum;Здание музея пожарной охраны находится в Кировском районе Казани и состоит из пяти залов и одного кинозала, в котором можно посмотреть фильмы о пожарной безопасности.;пн–чт с 8:00 до 17:00, пт до 16:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4700;Казань;Музей-квартира Мусы Джалиля;museums;museum;Литературно-мемориальный музей создан в квартире, где жил Муса Джалиль — знаменитый поэт, Герой Советского Союза.;вт–чт, сб, вс 10:00–18:00, пт 10:00–17:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7798;Казань;Национальная художественная галерея «Хазинэ»;museums;museum;Галерея «Хазинэ» — филиал казанского Государственного музея изобразительных искусств — располагается на территории Казанского кремля. Здесь экспонируется более 2 000 произведений художников казанской школы и отражены два века развития изобразительного искусства республики. Именно здесь выставлены работы знаменитых Баки Урманче и Николая Фешина.;вт, ср, пт–вс 10:00–18:00, чт 11:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4702;Казань;Национальный музей Республики Татарстан;museums,attractions;museum;Крупнейшее научно-исследовательское и образовательное учреждение в Татарстане, сохраняющее ценное художественное, культурное и литературное наследие республики.;пн, вс 10:00–18:00, вт–сб 10:00–20:00 (касса: пн, вс 10:00–17:00, вт–сб 10:00–19:00);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7812;Казань;Памятник казанскому коту;attractions;location;Казанцы и гости города могут наблюдать на пересечении улиц Баумана и Мусы Джалиля ленивого пузатого кота, который разлёгся на мягком пуфике.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:7816;Казань;Парк Чёрное озеро;park,attractions,recreation;walk;Рядом с университетским городком находятся уникальный водоём под названием Чёрное озеро и одноименный живописный парк.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:36097;Казань;Развлекательный комплекс на улице Баумана;amusement,museums,sights,recreation;museum;В самом центре Казани появились два удивительных пространства: Музей Казней и пыток и Музей Аномалий тела. А недавно их дополнила новая выставка про колдовство. Шокирующие экспонаты и удивительные истории ждут самых смелых.;ежедневно 10:00–22:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:9055;Казань;Развлекательный центр MazaPark;amusement,bar,sights,recreation;food;Чтобы незабываемо провести время с друзьями и близкими, отправляйтесь в MazaPark! Это одна из современных достопримечательностей Казани, здесь можно почувствовать город через эмоции, активный отдых и атмосферу праздника.;пн–пт 12:00–6:00, сб, вс 10:00–6:00;kudago;indoor;0.65;food category fallback;2;indoor
kudago:5281;Казань;Татарский государственный театр драмы и комедии имени Карима Тинчурина;theatre;museum;Театр драмы и комедии организован в 1933 году по инициативе Карима Тинчурина.;ежедневно 10:00–19:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:5283;Казань;Татарский государственный театр кукол «Экият»;kids,theatre;museum;Крупнейший кукольный театр России, работающий на русском и татарском языках.;ежедневно 9:00–19:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:21684;Казань;Фабрика Алафузова;art-centers,museums,workshops;museum;Необычное для Казани лофт-пространство разместилось в здании мануфактур купца Первой гильдии Ивана Алафузова.;пн–пт 9:00–22:00, сб, вс 10:00–0:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5277;Казань;Центральный парк культуры и отдыха имени Горького;park,attractions;walk;Крупнейший в прошлом парк являлся излюбленным местом отдыха казанцев. Его живописную территорию называли в прошлом называли «Русской Швейцарией».;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:34880;Казань;бар «Соль»;bar;food;«Соль» — легендарное место, притягивающее молодёжь со всей Казани. Сегодня почти невозможно представить, что раньше на Профсоюзной улице не было этого аутентичного заведения.;пн–чт, вс 11:00–3:00, пт, сб 11:00–4:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:27460;Казань;галерея Славы Зайцева;museums;museum;В персональной галерее однофамильца известного российского модельера представлены уникальные картины, созданные без помощи красок.;ежедневно 10:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:18393;Казань;галерея современного искусства;museums;museum;Персональные экспозиции художников и международные выставочные проекты.;вт–вс 11:00–20:00 (касса: вт–вс 11:00–19:30);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:20095;Казань;кафе «Ширван»;restaurants;food;Отличное место для посиделок в дружной компании, семейном кругу или для проведения более крупных мероприятий. А еще здесь готовят один из самых вкусных шашлыков в городе.;ежедневно 10:00–1:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7696;Казань;мост «Миллениум»;attractions,sights,bridge;location;Открытие самого большого и самого высокого моста в Казани состоялось 29 июля 2005 года.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:4639;Казань;музей исламской культуры;museums;museum;Музей исламской культуры располагается на цокольном этаже одного из знаковых зданий города — мечети Кул Шариф.;ежедневно 9:00–19:30;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:20906;Казань;музей-заповедник «Татар Авылы»;museums,stable;museum;Татарский этнографический музей и контактный зоопарк под открытым небом. Здесь полностью воссоздан быт и традиции татарских поселений средних веков.;ежедневно 9:00–16:00;kudago;indoor;0.92;indoor kind/title signal;2;mixed
kudago:8216;Казань;памятник зодчим Казанского кремля;attractions;location;У здания бывшего Архиерейского дома на территории Казанского кремля в скверике установлен памятник посвященным зодчим Казанского кремля.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:8203;Казань;памятник учителю;attractions;location;В 2010 году появился первый в Татарстане памятник посвященный учителям.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:7979;Казань;парк Урицкого;park,attractions,recreation;walk;Парк, расположенный в Московском районе Казани, является одним из наиболее крупных и ухоженных в городе.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:36285;Казань;парк альпак «Пача Мама»;amusement,kids,park;walk;«Пача Мама» — парк для всей семьи, расположенный у острова-града Свияжск. Здесь обитают симпатичные альпаки, гигантские кролики, алтайские олени и шустрые козочки. Многих животных можно гладить и кормить. Читателям KUDAGO — скидка!;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:8184;Казань;площадь Свободы;attractions,sights;location;Площадь славится большим количеством исторических памятников и расположенными на ней важными для города и республики учреждениями.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:8167;Казань;площадь Тысячелетия;attractions,sights;location;Крупнейшая и самая известная из двух главных площадей столицы Татарстана — главное место проведения культурно-массовых и общественных мероприятий.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:8170;Казань;площадь Юнусовская;attractions,sights;location;Небольшая площадь, подобно скверу утопающая в зеленых насаждениях, расположена на пересечении улиц Габдуллы Тукая и Фатыха Карима.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:18834;Казань;театр юного зрителя имени Габдуллы Кариева;theatre;museum;Классический театр для детей и молодежи имени заслуженного деятеля искусств Габдуллы Кариева.;;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:8366;Казань;фонтан на озере Нижний Кабан;attractions,sights,fountain;location;На сегодняшний день его называют одним из главных и крупнейших городских фонтанов Казани.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:18833;Казань;центр «Эрмитаж-Казань»;museums;museum;Популярный музей и лекторий на территории исторического Кремля, где проходят как исторические экспозиции, так и выставки произведений современного искусства.;пн–чт, сб, вс 10:00–18:00, пт 11:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4440;Москва;Большой Москворецкий мост;attractions,sights,bridge;location;Самый большой мост Москвы.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:10883;Москва;Галерея искусства стран Европы и Америки XIX–XX веков;museums;museum;В 2006 году Музей изобразительного искусства имени Пушкина открыл новый отдел — Галерею искусства стран Европы и Америки XIX–XX веков. Коллекция галереи занимает 26 экспозиционных помещений.;вт, ср, сб, вс 11:00–20:00, чт, пт 11:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:96;Москва;Дарвиновский музей;kids,museums;museum;Огромная наглядная иллюстрация теории Чарльза Дарвина: десятки тысяч экспонатов, за каждым из которых стоит целая история.;вт–вс 10:00–18:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1147;Москва;Дом Бурганова;museums;museum;Немноголюдный и очень интересный музей современного искусства.;ежедневно 11:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1484;Москва;Дом-музей Марины Цветаевой;museums;museum;Мемориальная квартира Цветаевой в Борисоглебском переулке притягивает к себе гостей со всего мира. Трагическая судьба поэтессы и её семьи, талантливые произведения и большое творческое наследие — всё это создает особую ауру этого дома.;вт, ср, пт–вс 12:00–18:30, чт 12:00–20:15;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1854;Москва;Дюссельдорфский парк;park,attractions,recreation;walk;Не парк даже, а настоящая жемчужина Марьино!;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:10748;Москва;Еврейский музей и центр толерантности;museums;museum;Уникальный комплекс музея объединил в себе классические экспозиционные принципы и новые технологии. Посетители знакомятся с историей и культурой еврейского народа в интерактивном формате: можно трогать экспонаты и взаимодействовать с ними. Увлекательное и в то же время глубокое содержание экспозиции будет интересно гостям всех возрастов.;пн–чт, вс 12:00–22:00, пт 10:00–15:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:2562;Москва;Звёздный городок;kids,museums;museum;Звёздный городок — некогда засекреченная тренировочная база космонавтов, а в наше время открытая для всех желающих.;;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1392;Москва;Измайловский парк;kids,park,attractions,recreation;walk;Есть в Москве удивительное место, в котором легко дышится и мечтается, где обитают певчие птицы и ручные белки. Это Измайловский парк — уникальное сочетание живой природы и площадки для активного отдыха и культурного времяпрепровождения.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:7;Москва;Московский музей современного искусства на Петровке;museums;museum;Первый в России государственный музей, который специализируется исключительно на искусстве конца XX—начала XXI веков.;вт–вс 12:00–21:00 (касса: вт–вс 12:00–20:30);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:55;Москва;Московский планетарий;kids,museums,observatory,attractions,cinema;museum;Здесь особенно ясно понимаешь, насколько велик космос и насколько мал человек в нём. Тем не менее именно здесь чувствуешь себя частичкой, единой с этой огромной Вселенной. Это лучшее место для всех романтиков. Ведь ещё никогда звёзды не были так близко…;пн, ср–вс 10:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:592;Москва;Музей «Огни Москвы»;museums;museum;Ночь. Улица. Фонарь... Вот с этого момента поподробнее!;пн–ср, вс 10:00–18:00, чт, пт 12:00–20:00, сб 10:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:574;Москва;Музей Военно-воздушных сил;museums;museum;Музей ВВС занимает огромную площадь, на которой выставлены настоящие боевые самолёты, вертолёты, планеры и другая авиационная техника.;ср–вс 9:00–17:30;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1503;Москва;Музей Востока;museums;museum;В музее собраны образцы живописи, графики, скульптуры, ковроткачества, резьбы по дереву и других народных ремёсел Японии, Китая, Индии, Тибета, Центральной Азии, Кавказа, Сибири.;вт, пт–вс 11:00–20:00, ср, чт 12:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1470;Москва;Музей Москвы;museums;museum;Музей был создан в 1897 году и изначально был посвящён московскому городскому хозяйству. Но коллекции росли, фонды пополнялись, и постепенно он стал музеем, рассказывающем об истории города в целом.;вт–вс 11:00–21:00 (касса: вт–вс 11:00–20:00);kudago;indoor;0.92;indoor kind/title signal;2;indoor
