id,city,title,kinds,category_kind,description,opening_hours,source,auto_environment,auto_confidence,auto_reason,review_priority,manual_environment
kudago:35397,Новосибирск,квест-перформанс «Тайна забытой шкатулки»,questroom,location,"Думаете, что духи и призраки бывают только в кино? Жуткий сюжет квеста заставит поверить в существование иных миров даже самых отъявленных скептиков.",ежедневно 1:00–23:30,kudago,unknown,0.0,no reliable signal,0,
kudago:36163,Новосибирск,квест-перформанс «Техасская резня бензопилой»,questroom,location,"Пугающая история, отражающая дух классики фильмов ужасов, перенесёт вас на пустынную окраину Техаса, где оживают даже самые потаённые страхи. Кожаное лицо уже завёл бензопилу, чтобы накормить свежей добычей свою жестокую семейку.",ежедневно 1:00–23:30,kudago,unknown,0.0,no reliable signal,0,
kudago:36320,Новосибирск,квест-перформанс «Тонкий человек» / Slenderman,questroom,location,"Верите ли вы в городские легенды? В этот раз придётся поверить, ведь сюжет одной из самых жутких страшилок современности оживёт на ваших глазах в невероятно реалистичном исполнении.",ежедневно 1:00–23:30,kudago,unknown,0.0,no reliable signal,0,
kudago:35983,Новосибирск,квест-перформанс «Ужасающий»,questroom,location,Квест столкнёт вас лицом к лицу с жутким клоуном-убийцей. Вы почувствуете себя героем настоящего фильма ужасов и попробуете миновать печальную участь прочих жертв маньяка.,ежедневно 1:00–23:30,kudago,unknown,0.0,no reliable signal,0,
kudago:23852,Новосибирск,фотошкола Profi,"photo-places,education-centers",location,Занятия в школе проходят в двух собственных интерьерных профессиональных фотостудиях: Royal Studio и Fishai Studio (в общей сложности шесть залов).,,kudago,unknown,0.0,no reliable signal,0,outdoor
otm:N3670258685,Самара,БМД,"historic,monuments_and_memorials,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:R411269,Самара,Городское кладбище,"cemeteries,historic,burial_places,interesting_places",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:Q4145467,Самара,Городское кладбище (Самара),"cemeteries,historic,burial_places,interesting_places",location,"Городское кладбище Самары — является одним из немногих самарских кладбищ, расположенных непосредственно в черте города. Кладбище в плане являет собой равнобедренную трапецию в пределах улиц Партизанской, Лунной и улицы Дзержинского.Кладбище располагается на территории Железнодорожного района Самары.В 1965 году на территории кладбища состоялось открытие памятника-обелиска воинам, павшим в Великую Отечественную войну (Скульптор — П. Горянков, архитекторы — Р. Аракелян, В.Каркарьян, Ю. Мусатов, Ю. Храмов).Трамвай, остановка «Техникум лёгкой промышленности»: 1, 3, 4, 18, 23",,opentripmap,unknown,0.0,no reliable signal,0,
otm:W43157571,Самара,"Мемориал самарцам, погибшим в необъявленных войнах","historic,monuments_and_memorials,interesting_places,monuments",location,"Мемориал самарцам, погибшим в необъявленных войнах установлен в Самаре на площади Памяти в Октябрьском районе города.Самара долгое время оставалась городом, в котором отсутствовали памятники воинам, погибшим в локальных войнах. В 1995—1996 гг. в Самаре был проведён конкурс на проект подобного монумента, и было решено для памятника объединить 2 проекта — московский и санкт-петербургский, однако дело остановилось на стадии фундамента.",,opentripmap,unknown,0.0,no reliable signal,0,
otm:N6767764502,Самара,Монолит,"other,unclassified_objects,interesting_places,tourist_object",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N540442701,Самара,Музейный вагон-памятник,"historic,monuments_and_memorials,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N6952602264,Самара,Н.И. Колычеву,"historic,monuments_and_memorials,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N5838730793,Самара,Обелиск на могиле Н.А. Щорса,"historic,monuments_and_memorials,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N4288564963,Самара,Сердце города,"other,unclassified_objects,interesting_places,tourist_object",location,,,opentripmap,unknown,0.0,no reliable signal,0,
kudago:5186,Самара,горельеф «Скорбящей Матери-Родине»,attractions,location,Замечательной традицией самарчан стало в самый светлый день своей жизни – день бракосочетания – возлагать букеты цветов к подножию «Скорбящей Матери-Родине».,,kudago,unknown,0.0,no reliable signal,0,
kudago:9513,Самара,поклонный крест Кириллу и Мефодию,"attractions,sights,recreation",location,"В глубине веков берет свое начало традиция возводить поклонные кресты. Их ставили на подступах к городам и селам, дабы путник входящий или отправляющийся в странствие мог вознести молитву Господу. Поклонный крест служил духовным оберегом от злых темных сил.",,kudago,unknown,0.0,no reliable signal,0,
kudago:9684,Самара,улица Ульяновская,attractions,location,"Улица Ульяновская — не только нетронутый уголок старинной деревянной Самары, но и местная кинозвезда.",,kudago,unknown,0.0,no reliable signal,0,
kudago:4550,Санкт-Петербург,Cтрелка Елагина острова,attractions,location,Ансамбль стрелки Елагина острова обязан своим внешним видом наводнению 23 сентября 1924 года.,,kudago,unknown,0.0,no reliable signal,0,
kudago:10320,Санкт-Петербург,«Камень-голова»,attractions,location,Кто выглядывает из-под земли?,,kudago,unknown,0.0,no reliable signal,0,
kudago:10546,Санкт-Петербург,Архитектурно-познавательный туристский центр «Мини-город»,"kids,attractions,sights",location,"Представьте себя Гулливером, который совершает прогулку по Петербургу и любуется архитектурными шедеврами города с высоты своего исполинского роста.",ежедневно весь день,kudago,unknown,0.0,no reliable signal,0,
kudago:4543,Санкт-Петербург,Буддийский храм,"attractions,temple",location,Петербургский Буддийский храм (он же дацан «Гунзэчойнэй») до недавнего времени являлся самым северным в мире. Он был основан по ходатайству тибетского Далай-ламы в 1909 году.,"пн, вт, чт–вс 10:00–19:00",kudago,unknown,0.0,no reliable signal,0,
kudago:2026,Санкт-Петербург,Граффити «Маленький Принц»,"kids,attractions",location,"Петербург известен своей творческой атмосферой и креативом, который не обходит стороной даже стены домов и государственных учреждений.",,kudago,unknown,0.0,no reliable signal,0,
kudago:2809,Санкт-Петербург,Двор дома Бака,attractions,location,"Один из ярких примеров того, как русская эклектика растворяет в себе модерн и рококо — доходный дом инженера Бака. Розовый мрамор в облицовке здания, воздушные галереи... А туристы ходят сюда, чтобы полюбоваться двором.",,kudago,unknown,0.0,no reliable signal,0,
kudago:1018,Санкт-Петербург,Двор с домом Карлсона,"attractions,sights",location,"Карлсон улетал, но обещал вернуться. И, подумать только, не обманул — вернулся в Петербург и даже обзавёлся собственным домом.",,kudago,unknown,0.0,no reliable signal,0,
kudago:1021,Санкт-Петербург,Дворик филфака СПбГУ,"attractions,sights",location,"По инициативе декана филфака во дворике факультета была установлена скульптура Арсена Аветисяна «Размышление о Mаленьком принце». А в результате вокруг этой поэтичной статуи, созданной безвременно ушедшим автором, вырос целый Парк современной скульптуры.",,kudago,unknown,0.0,no reliable signal,0,
kudago:2378,Санкт-Петербург,Дом Зингера (Дом книги),"shops,attractions",location,"Шестиэтажное здание на Невском проспекте с мансардой в стиле модерн, построенное в 1904 году по проекту архитектора Павла Сюзора для акционерной компании «Зингер в России».",ежедневно 9:00–23:00,kudago,unknown,0.0,no reliable signal,0,
kudago:1398,Санкт-Петербург,Елагин остров,"park,attractions,recreation",walk,"Центральный парк культуры и отдыха имени Кирова — оазис природы, расположенный практически в центре города.",ежедневно 6:00–23:00,kudago,unknown,0.0,no reliable signal,0,outdoor
kudago:541,Санкт-Петербург,Замок Андерсенград,"kids,attractions,sights",location,"Андерсенград уже более 30 лет радует детей и взрослых. Миниатюрный замок с башенками, крепостной стеной, фонтанами и красными стенами населён героями произведений сказочника Ханса Кристиана Андерсена.",,kudago,unknown,0.0,no reliable signal,0,
kudago:4090,Санкт-Петербург,Лесопарк Александрино,"park,photo-places,attractions,recreation",walk,"Люди обычно не задумываются о том, что творят не только собственную судьбу, но историю всего, что они создают своей волей. А между тем история вещей бывает даже более занимательна, чем человеческая жизнь. Такова история старейшего петербургского парка.",ежедневно весь день,kudago,unknown,0.0,no reliable signal,0,outdoor
kudago:387,Санкт-Петербург,Марсово поле,"attractions,sights",location,"Уникальный архитектурный ансамбль, сочетающий в себе целый букет исторических памятников Северной столицы, и одновременно любимое место летнего отдыха петербуржцев. Его нельзя не заметить и невозможно не полюбить. Возьмите с собой плед, гитару, книгу или хорошую компанию и приходите на Марсово поле.",,kudago,unknown,0.0,no reliable signal,0,
kudago:2813,Санкт-Петербург,Мозаичный дворик,"kids,photo-places,attractions",location,Среди петербургских дворов-колодцев затаился небольшой Мозаичный дворик — монументальная работа художника Владимира Лубенко и его учеников.,,kudago,unknown,0.0,no reliable signal,0,outdoor
kudago:8467,Санкт-Петербург,Оранжерея Таврического сада,"photo-places,attractions,sights",location,"Оранжерея Таврического сада — «райская» машина времени, которая в любое время, несмотря на переменчивую петербургскую погоду, может отправить вас в лето и познакомить с диковинными растениями.",вт–вс 11:00–21:00,kudago,unknown,0.0,no reliable signal,0,outdoor
kudago:1125,Санкт-Петербург,Ротонда на Гороховой,"photo-places,attractions,sights",location,"Ротонда на Гороховой улице связана с городскими легендами и потому притягивает к себе не только туристов, но и любопытную молодёжь.",ежедневно 12:00–21:00,kudago,unknown,0.0,no reliable signal,0,outdoor
kudago:8945,Санкт-Петербург,Стрелка Васильевского острова,attractions,location,Стрелка Васильевского острова — это одна из удивительных достопримечательностей Северной пальмиры.,,kudago,unknown,0.0,no reliable signal,0,
kudago:2377,Санкт-Петербург,Чижик-Пыжик,attractions,location,"Чижик-Пыжик — один из самых маленьких памятников Петербурга высотой всего 11 сантиметров. Считается, что птичка принесёт удачу тому, чья монетка попадёт на скромный пьедестал и не отскочит в воду.",,kudago,unknown,0.0,no reliable signal,0,
kudago:6796,Санкт-Петербург,дом-кольцо на Фонтанке,attractions,location,"XIX век не зря называют золотым веком русской культуры: эта эпоха подарила нам такое изобилие шедевров во всех областях искусства, что многие из них были просто не замечены современниками. Один из таких малоизвестных архитектурных шедевров притаился во дворе набережной Фонтанки. Это круглый дом, известный среди петербуржцев как дом-кольцо.",,kudago,unknown,0.0,no reliable signal,0,
kudago:742,Санкт-Петербург,петербургский ангел,"attractions,sights",location,"Есть стольный град Санкт-Петербург с императором Петром I на коне. Есть колыбель революции Ленинград с Лениным на броневике. А между ними живёт своей жизнью город Питер, и его охраняет маленький старичок-ангел.",,kudago,unknown,0.0,no reliable signal,0,
kudago:22707,Сочи,Агурские водопады,attractions,location,"Каскад из нескольких водопадов в долине реки Агура, красивое и таинственное место, которое очень любят туристы и фотографы.",,kudago,unknown,0.0,no reliable signal,0,
kudago:22704,Сочи,Орнитопарк,"amusement,park,attractions",walk,"Природный орнитологический парк в Имеретинке. Красивое место, где живут более сорока видов редких птиц.",,kudago,unknown,0.0,no reliable signal,0,outdoor
kudago:7822,Сочи,Сочинский дендрарий,"park,attractions",walk,"Дендрарий в Сочи, где в настоящее время собираются отдыхающие, а школьники собирают гербарии для отчета «Как я провел лето», основан на денежные средства драматурга Сергея Николаевича Худекова в XIX веке.",касса: ежедневно 9:00–19:00,kudago,unknown,0.0,no reliable signal,0,outdoor
kudago:4267,Сочи,зал Зимнего театра Сочинской филармонии,concert-hall,museum,"Зимний театр — главная театральная и концертная площадка города, самое культовое место в городе Сочи.",ежедневно 10:00–22:00,kudago,unknown,0.0,no reliable signal,0,indoor
kudago:8023,Сочи,монумент Михаила Архангела,attractions,location,"Монументальная колонна со скульптурной композицией Михаила Архангела, предводителя Небесного воинства и покровителя города-курорта Сочи, установлена на эспланаде Курортного проспекта Центрального района.",,kudago,unknown,0.0,no reliable signal,0,
kudago:21564,Сочи,развалины храма Агуа,"attractions,temple",location,"Средневековая церковь в живописнейшем месте Большого Сочи вот уже несколько веков привлекает и туристов, и археологов, и кладоискателей.",,kudago,unknown,0.0,no reliable signal,0,
kudago:4309,Сочи,храм Апостолов Симона и Фаддея,"attractions,temple",location,Этот римско-католический храм в городе Сочи — настоящий памятник неоготики в солнечном южном городе.,,kudago,unknown,0.0,no reliable signal,0,
kudago:8225,Сочи,храм Преображения Господня,"attractions,temple",location,Православный храм Хостинского района города Сочи.,,kudago,unknown,0.0,no reliable signal,0,
kudago:8221,Сочи,храм Рождества Богородицы,"attractions,temple",location,Православная церковь в Лазаревском районе города Сочи.,ежедневно 8:00–19:00,kudago,unknown,0.0,no reliable signal,0,
otm:N5416576405,Ульяновск,Архиепископ Анатолий,"cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N5418066273,Ульяновск,Дмитрий Дмитриевич Минаев,"cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N5416576401,Ульяновск,Могила пяти комисаров,"cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N5416576406,Ульяновск,Радина Лия Ефимовна,"cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
otm:N3836809276,Ульяновск,Самолёт,"historic,monuments_and_memorials,interesting_places,monuments",location,,,opentripmap,unknown,0.0,no reliable signal,0,
kudago:20826,Уфа,Первая соборная мечеть,attractions,location,Одна из главных старинных мечетей Башкирии.,,kudago,unknown,0.0,no reliable signal,0,
kudago:21675,Уфа,квест-рум «Игры разума»,"attractions,sights,other",location,"Квест-рум предлагает несколько сценариев приключений, в которых участников ждут умопомрачительные головоломки, задания на логику и внимательность. Есть уникальная возможность проходить квесты ночью, когда еще отчетливее кажется, что всё это совсем не игра.",ежедневно весь день,kudago,unknown,0.0,no reliable signal,0,
kudago:21680,Уфа,квест-рум «Псевдологика»,"attractions,sights,other",location,"Квест-рум «Псевдологика» подготовил для своих посетителей очень интересные и занимательные приключения, которые никого не оставят равнодушными. Перед вами будут стоять, казалось бы, невыполнимые задачи, но стоит вооружиться командой друзей и немного пораскинуть мозгами, как находятся ответы на самые сложные головоломки и тайны.",,kudago,unknown,0.0,no reliable signal,0,
kudago:22304,Уфа,чайный клуб «Мойчай.ру»,"shops,attractions,sights",location,"Чайный клуб проводит невероятные чайные церемонии, позволяя своим гостям попробовать по-настоящему необычные сорта любимого напитка.",,kudago,unknown,0.0,no reliable signal,0,
kudago:1618,Выборг,Дом творчества «Вересковая усадьба»,"culture,attractions",location,Один из культурных символов Выборга.,,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:1533,Выборг,Историко-этнографический музей-заповедник «Ялкала»,"museums,attractions,suburb",museum,"Музей, хранящий культуру коренного населения карельского перешейка. Здесь сохранился настоящий финский хутор конца XIX века.",ср–вс 10:00–18:00,kudago,mixed,0.72,mixed kind/title signals,1,mixed
kudago:1510,Выборг,Музей-заповедник «Парк Монрепо»,"museums,park,attractions,prirodnyj-zapovednik",museum,"Этот парк называют пейзажным, и пейзажи его поистине неповторимы. Этот парк называют скальным, и скалы его, выточенные километровой толщины ледником, фантастичны. Этот парк называют романтическим, и каждый его уголок вызывает вдохновение, восхищение и умиротворение. Ещё в прошлом веке Монрепо превратили в заповедник, но он по-прежнему приветливо распахивает двери всем любителям природы. Говорят, что некоторые источники в парке целебные, а среди деревьев нет-нет да и мелькнёт нимфа-хранительница Сильмия.",ежедневно 9:00–20:00,kudago,mixed,0.72,mixed kind/title signals,1,mixed
kudago:4145,Выборг,ресторан «Балтик Парк»,restaurants,food,"В ресторане «Балтик Парк» можно попробовать вкусные блюда европейской и русской кухни, послушать живую музыку и принять участие в танцевальной вечеринке.",ежедневно 10:00–0:00,kudago,mixed,0.72,mixed kind/title signals,1,indoor
kudago:18486,Екатеринбург,Дворец культуры железнодорожников,"culture,attractions",location,"ДК Железнодорожников является одним из главных культурных центров Екатеринбурга. Его история действительно впечатляет, ведь первый раз двери центра открылись для посетителей без малого сто лет назад.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:5622,Екатеринбург,Дом купца Железнова,"art-centers,museums,attractions,sights,homesteads",museum,"Одним из самых притягательных и таинственных зданий Екатеринбурга является дом Железнова, построенный в далёком 1895 году в псевдорусском стиле. Поговаривают, что здесь видели привидения, которые прячутся от глаз людских в тайных подземных ходах.",,kudago,mixed,0.72,mixed kind/title signals,1,mixed
kudago:5623,Екатеринбург,Дома купцов Агафуровых,"attractions,homesteads",location,"В Екатеринбурге, как и в любой русской провинции, до сих пор сохранились бывшие купеческие усадьбы, каждый сантиметр которых пропитан духом прошлого. Одним из таких исторических памятников являются дома купцов Агафуровых, живших в городе до Октябрьской революции.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:3927,Екатеринбург,Озеро Тавату́й,"attractions,sights,suburb",walk,"Таватуй (ударение на последний слог) — это озеро в Свердловской области, которое расположено на восточных склонах Уральских гор, в 50 километрах от Екатеринбурга. Если переводить дословно с коми-пермяцкого наречия, «та ва туй» означает «сей водный путь».",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:2178,Екатеринбург,Парк чудес «Галилео»,"amusement,museums",museum,Первый в России парк чудес «Галилео» с помощью интересных экспонатов расскажет о законах физики и приобщит к науке.,ежедневно 10:00–20:00 (касса: ежедневно 10:00–19:00),kudago,mixed,0.72,mixed kind/title signals,1,mixed
otm:R2317637,Екатеринбург,Ротонда,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",location,,,opentripmap,mixed,0.72,mixed kind/title signals,1,
kudago:5691,Екатеринбург,Усадьба Филитц,"attractions,homesteads",location,Усадьба Э. Ф. Филитц в Екатеринбурге — образец деревянного домостроения ХIX века с использованием традиционных для модерна стилевых форм.,,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:35078,Екатеринбург,верёвочный парк «Секвойя Парк Дубрава»,"amusement,kids,park,sights,suburb,recreation",walk,"Всех, кто любит активный отдых и хочет незабываемо провести время на свежем воздухе с друзьями или семьёй, ждут в верёвочном парке «Секвойя Парк Дубрава». Действуют выгодные акции для именинников и компаний от 10 человек!","пн–чт 11:00–19:00, пт–вс 10:00–19:00",kudago,mixed,0.72,mixed kind/title signals,1,outdoor
kudago:5693,Екатеринбург,дома крестьянина Панова и купца Лебедева,"attractions,homesteads",location,"Если рассмотреть необычное старинное здание поближе, можно увидеть, что это два разных дома. Они принадлежали купцу и крестьянину.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:35334,Екатеринбург,оздоровительный комплекс «Ананьевские бани»,"salons,sights,suburb",walk,"Как быстро повысить продуктивность и не выгореть? Необходимо наладить work-life balance*, а поможет в этом баня!",ежедневно весь день,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:21226,Екатеринбург,озеро Песчаное,"suburb,recreation",walk,"Чудесное живописное озеро находится недалеко от посёлка Северка. Путешественники говорят, что оно похоже на прекрасные водоёмы Швейцарии. Чистый песчаный пляж, прозрачная вода и впечатляющие пейзажи — такова формула успеха этого места.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:34708,Екатеринбург,парк «Россия — моя история» в Екатеринбурге,museums,museum,"Древняя Русь, Российская империя, Советский Союз, современная Россия — всё это многовековая история нашей родины. За это время страна прошла путь от небольшого государства до огромной, развитой и сильной державы. Узнать об истории больше могут посетители парка «Россия — моя история».",вт–вс 11:00–20:00,kudago,mixed,0.72,mixed kind/title signals,1,mixed
kudago:6423,Екатеринбург,пляж на Верх-Исетском пруду,"suburb,recreation",walk,Пруд был создан искусственно в 1726 году во время строительства Верх-Исетского завода. Сегодня он является популярным местом для отдыха горожан. Неподалёку от пляжа располагается яхт-клуб. Заранее побеспокойтесь об удобных купальных костюмах: активный отдых требует комфортной одежды.,,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:6431,Екатеринбург,пляжи на озере Песчаное,"suburb,recreation",walk,"Красоты озера Песчаное напоминают о Швейцарии — чистая вода, ухоженные пляжи, благоустроенная территория и живописные горные пейзажи.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:6815,Екатеринбург,природный парк «Оленьи ручьи»,"park,attractions,sights,suburb",walk,"Территория природного парка площадью 12 700 гектаров расположена в юго-западной части Свердловской области, у реки Серга.",,kudago,mixed,0.72,mixed kind/title signals,1,outdoor
otm:N898963079,Екатеринбург,№15 Храм-на-Крови,"religion,churches,interesting_places,eastern_orthodox_churches",location,"Храм на Крови́ (полное название: Храм-Памятник на Крови́ во и́мя Всех святы́х, в земле́ Росси́йской просия́вших) — действующий православный храм, построенный в городе Екатеринбурге (Россия) на месте дома Ипатьева, в котором содержались под арестом и были расстреляны в ночь на 17 июля 1918 года последний российский император Николай II, его семья и четверо слуг. Построенный в 2000—2003 годах и освящённый 16 июля 2003 года, он стал главной туристической достопримечательностью Екатеринбурга, а также главным центром культа святого Николая II и его семьи, привлекающим православных паломников не только из России, но и со всего мира.",,opentripmap,mixed,0.72,mixed kind/title signals,1,
kudago:4151,Казань,Благовещенский собор Казанского кремля,attractions,location,"Собор был построен в 1562 году псковским архитектором Постником Яковлевым, создателем собора Василия Блаженного в Москве. Это также самый древний из сохранившихся памятников в ансамбле Кремля.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:8037,Казань,Дворец земледельцев,"palace,attractions,sights",location,Возведён дворец в историческом центре Казани вблизи кремля и набережной реки Казанки.,,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:34585,Казань,Иннополис,"attractions,sights,suburb",walk,"Иннополис — первый построенный с нуля город в постсоветской России. Он расположился в 40 километрах от Казани и ежегодно привлекает к себе туристов, которые приезжают любоваться современной архитектурой и узнавать о последних ИТ-разработках.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:7699,Казань,Петропавловский собор,"attractions,church",location,"Уникальный памятник русского барокко — Петропавловский собор — был построен в начале XVIII века. В его стенах побывали почти все российские императоры, сюда заходил Александр Пушкин, а в хоре собора пел Фёдор Шаляпин.",ежедневно 7:00–19:00,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:8205,Казань,Раифский Богородицкий мужской монастырь,"monastery,attractions",location,"Недалеко от Казани рядом с Волжско-Камским природным заповедником располагается чудесная обитель, место доброты и радушия.",пн–вс 09:00–18:00,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:7687,Казань,Свияжск,"attractions,sights,suburb,church",walk,"Расположившееся на острове село Свияжск — отличный вариант отдыха на выходные. Сюда приезжают любоваться потрясающими пейзажами, рассматривать древнюю архитектуру и учиться новому — например, гончарному делу или стрельбе из лука.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:8267,Казань,Хрустальное озеро,"attractions,sights,suburb",walk,"Живописный и тихий уголок природы, вдали от шумного мегаполиса, где можно насладиться праздничным застольем, отведать натуральных продуктов, активно отдохнуть и просто интересно провести время.",пн–вс 04:00–22:00,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:8547,Казань,гостевой комплекс «Дубай»,suburb,walk,"Загородный комплекс расположен на Высокой горе, в одном из самых живописных мест Казани.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:8908,Казань,гостевой комплекс «Прекрасновидово»,suburb,walk,Удивительное место с красивым названием располагается неподалеку от города в селе Красновидово.,ежедневно весь день,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:4634,Казань,музей-заповедник «Казанский кремль»,"museums,attractions",museum,Государственный историко-архитектурный и художественный музей-заповедник «Казанский кремль» является главной достопримечательностью Казани и ценным объектом культурного наследия республики Татарстан.,ежедневно весь день,kudago,mixed,0.72,mixed kind/title signals,1,mixed
kudago:23728,Красноярск,Центр путешественников,"kids,clubs,suburb",walk,"Центр путешественников — это не только лекции и клубы по интересам, но и самые настоящие походы, экскурсии, уроки выживания и хорошая физическая подготовка.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:27086,Красноярск,дом отдыха «Три капитана»,suburb,walk,"На Красноярском море можно прекрасно отдохнуть всей семьёй: надышаться свежим воздухом, сходить на рыбалку, попариться в баньке, искупаться в заливе или в бассейне.",,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:2140,Москва,Англиканский собор Святого Андрея,attractions,location,"Место, которое является единственным в своём роде в Москве — Собор Святого Андрея (англиканская церковь). Это настоящий памятник архитектуры, который привлекает не только страждущих пищи духовной, но и любителей музыки. Здесь проводятся интереснейшие органные концерты.",ежедневно 8:00–22:00,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:90,Москва,ВДНХ,"museums,park,attractions",museum,"ВДНХ — крупнейший в Москве выставочный центр. Ежегодно его посещают больше двадцати миллионов человек, а на территории организуют не меньше полутора сотен экспозиций и выставок.",ежедневно весь день,kudago,indoor,0.92,indoor kind/title signal,1,mixed
kudago:206,Москва,Московский Кремль,"museums,attractions",museum,"Величественный и древний, Московский Кремль уже много веков остаётся главным символом необъятной России.","пн–ср, пт–вс 10:00–17:00 (касса: пн–ср, пт–вс 9:30–16:30)",kudago,mixed,0.72,mixed kind/title signals,1,mixed
kudago:531,Москва,Музей-заповедник «Царицыно»,"kids,museums,park,palace,attractions",museum,"Царские дворцы в стиле русской готики, чистые пруды... Парк, который так и не стал императорской резиденцией, сегодня открыт для всех, кто хочет найти уголок спокойствия в шумной столице.","вт–чт 10:00–18:00, пт, сб 10:00–20:00, вс 10:00–18:00",kudago,indoor,0.92,indoor kind/title signal,1,mixed
kudago:940,Москва,Музей-усадьба «Архангельское»,"museums,attractions,homesteads",museum,"Музей-усадьба «Архангельское» известен своими знаменитыми музейными экспозициями и садово-парковым комплексом. Если у вас выдался свободный день в любое время года, вы хотите провести его на природе и открыть страницы русского прошлого, смело приезжайте на отдых в «Архангельское».",ежедневно 10:00–20:00,kudago,mixed,0.72,mixed kind/title signals,1,mixed
kudago:6182,Москва,Песчаные дюны в Сычёво,"suburb,recreation",walk,"Если вы любите интересные места, ищете приключений, романтик в душе, да ещё и обладатель сноуборда — вам точно туда, в Песчаные дюны в Сычёво. Здесь вы почувствуете себя, будто в пустыне: вокруг вас раскинется огромное песчаное пространство, где можно увидеть даже карликовые растения.",ежедневно весь день,kudago,mixed,0.72,mixed kind/title signals,1,
kudago:4583,Москва,Приокско-Террасный заповедник,"kids,park,sights,animal-shelters,suburb",walk,"Всего в 100 километрах от Красной площади расположился единственный заповедник Московской области. В нём находится Центральный зубровый питомник, где можно познакомиться с краснокнижными зубрами, а также их ближайшими родственниками — североамериканскими бизонами. Для гостей заповедника созданы широкие возможности для экологического туризма, здесь можно всей семьёй отдохнуть на природе и получить массу ярких впечатлений.","пн–пт 9:00–18:00, сб, вс 9:00–19:00 (касса: пн–пт 9:00–17:00, сб, вс 8:00–18:30)",kudago,mixed,0.72,mixed kind/title signals,1,outdoor
